test_name task_name gold_standard_file coverage model model_configuration metric score_value
models\model_minedgecut\vectors_100_cosine_2_3 Regression AAUP 0.9983684568320872 M5 - root_mean_squared_error 104.32660394857092
models\model_minedgecut\vectors_100_cosine_2_3 Regression Forbes 0.9582965188195794 LR - root_mean_squared_error 50.82243491945111
models\model_minedgecut\vectors_100_cosine_2_3 Regression Forbes 0.9582965188195794 KNN K=3 root_mean_squared_error 54.765914829638575
models\model_minedgecut\vectors_100_cosine_2_3 Regression Forbes 0.9582965188195794 M5 - root_mean_squared_error 75.16731774265601
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 LR - root_mean_squared_error 74.5916138818552
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 KNN K=3 root_mean_squared_error 19.64498865181428
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 M5 - root_mean_squared_error 23.448324388840593
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 LR - root_mean_squared_error 23.7214332314382
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 KNN K=3 root_mean_squared_error 25.838558050057635
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 M5 - root_mean_squared_error 31.810599915838647
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.454375 LR - root_mean_squared_error 15.832520277924509
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.454375 KNN K=3 root_mean_squared_error 16.277541868087642
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.454375 M5 - root_mean_squared_error 19.935684680924968
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression AAUP 0.9875 LR - root_mean_squared_error 87.96831440943922
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression AAUP 0.9875 KNN K=3 root_mean_squared_error 83.38106491044775
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression AAUP 0.9875 M5 - root_mean_squared_error 107.5185234202103
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression Forbes 0.8511041009463722 LR - root_mean_squared_error 39.67549650674418
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression Forbes 0.8511041009463722 KNN K=3 root_mean_squared_error 42.621568608132186
models\model_horizontal100\vectors_nd_filtered_100_cosine_2_1 Regression Forbes 0.8511041009463722 M5 - root_mean_squared_error 58.72635705934145
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 LR - root_mean_squared_error 27.508817104602823
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 KNN K=3 root_mean_squared_error 21.304220870016774
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 M5 - root_mean_squared_error 25.53686147401318
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 LR - root_mean_squared_error 23.32955382801567
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 KNN K=3 root_mean_squared_error 25.444389797388755
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 M5 - root_mean_squared_error 31.741014284649612
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.4175 LR - root_mean_squared_error 16.68145901540786
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.4175 KNN K=3 root_mean_squared_error 15.743504914348508
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.4175 M5 - root_mean_squared_error 19.660800731885306
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression AAUP 0.9875 LR - root_mean_squared_error 76.36259007583627
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression AAUP 0.9875 KNN K=3 root_mean_squared_error 74.44039011981505
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression AAUP 0.9875 M5 - root_mean_squared_error 97.75146698226068
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression Forbes 0.8498422712933754 LR - root_mean_squared_error 38.68434816079953
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression Forbes 0.8498422712933754 KNN K=3 root_mean_squared_error 40.61776366301292
models\model_minedgecut\vectors_aligned3_filtered_100_cosine_2_1 Regression Forbes 0.8498422712933754 M5 - root_mean_squared_error 55.85841922795628
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression Cities 0.9858490566037736 LR - root_mean_squared_error 29.326082280819893
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression Cities 0.9858490566037736 KNN K=3 root_mean_squared_error 18.351424380177537
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression Cities 0.9858490566037736 M5 - root_mean_squared_error 25.871803389798146
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression MetacriticMovies 0.919 LR - root_mean_squared_error 23.71051187851303
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression MetacriticMovies 0.919 KNN K=3 root_mean_squared_error 25.27813497334785
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression MetacriticMovies 0.919 M5 - root_mean_squared_error 31.695220494886236
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression MetacriticAlbums 0.445 LR - root_mean_squared_error 16.304900881746732
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression MetacriticAlbums 0.445 KNN K=3 root_mean_squared_error 16.119789286029153
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression MetacriticAlbums 0.445 M5 - root_mean_squared_error 20.01684859479912
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression AAUP 0.9875 LR - root_mean_squared_error 79.69272832339927
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression AAUP 0.9875 KNN K=3 root_mean_squared_error 75.63032157154436
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression AAUP 0.9875 M5 - root_mean_squared_error 97.95455562528466
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression Forbes 0.8523659305993689 LR - root_mean_squared_error 39.91654219278809
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression Forbes 0.8523659305993689 KNN K=3 root_mean_squared_error 39.87666420263338
models\model_horizontal\vectors_nd_100_cosine_2_1 Regression Forbes 0.8523659305993689 M5 - root_mean_squared_error 55.80051359005189
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 LR - root_mean_squared_error 26.711060385131606
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 KNN K=3 root_mean_squared_error 18.951428208305853
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression Cities 0.9858490566037736 M5 - root_mean_squared_error 24.48157362992761
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 LR - root_mean_squared_error 23.34132649309945
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 KNN K=3 root_mean_squared_error 25.34764665963852
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 M5 - root_mean_squared_error 31.75522376978473
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.445 LR - root_mean_squared_error 16.212149818642928
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.445 KNN K=3 root_mean_squared_error 16.667847724566613
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.445 M5 - root_mean_squared_error 20.11979705921825
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression AAUP 0.9875 LR - root_mean_squared_error 81.59718602066494
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression AAUP 0.9875 KNN K=3 root_mean_squared_error 77.05379909034447
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression AAUP 0.9875 M5 - root_mean_squared_error 98.6205147157598
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression Forbes 0.8511041009463722 LR - root_mean_squared_error 39.53212488522886
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression Forbes 0.8511041009463722 KNN K=3 root_mean_squared_error 40.32967510112943
models\model_horizontal\vectors_aligned0_filtered_100_cosine_2_1 Regression Forbes 0.8511041009463722 M5 - root_mean_squared_error 54.487357057188866
models\model_horizontal\vectors_100_cosine_2_1 Regression Cities 0.9985214391325776 LR - root_mean_squared_error 20.725224248120448
models\model_horizontal\vectors_100_cosine_2_1 Regression Cities 0.9985214391325776 KNN K=3 root_mean_squared_error 19.909803721579355
models\model_horizontal\vectors_100_cosine_2_1 Regression Cities 0.9985214391325776 M5 - root_mean_squared_error 27.49314200325532
models\model_horizontal\vectors_100_cosine_2_1 Regression MetacriticMovies 0.933415536374846 LR - root_mean_squared_error 23.846957627922396
models\model_horizontal\vectors_100_cosine_2_1 Regression MetacriticMovies 0.933415536374846 KNN K=3 root_mean_squared_error 25.69409553695137
models\model_horizontal\vectors_100_cosine_2_1 Regression MetacriticMovies 0.933415536374846 M5 - root_mean_squared_error 32.12570163584236
models\model_horizontal\vectors_100_cosine_2_1 Regression MetacriticAlbums 0.6415018167137666 LR - root_mean_squared_error 14.823826276127765
models\model_horizontal\vectors_100_cosine_2_1 Regression MetacriticAlbums 0.6415018167137666 KNN K=3 root_mean_squared_error 16.109281287704157
models\model_horizontal\vectors_100_cosine_2_1 Regression MetacriticAlbums 0.6415018167137666 M5 - root_mean_squared_error 19.722488582548465
models\model_horizontal\vectors_100_cosine_2_1 Regression AAUP 0.9983779399837794 LR - root_mean_squared_error 78.36304048870164
models\model_horizontal\vectors_100_cosine_2_1 Regression AAUP 0.9983779399837794 KNN K=3 root_mean_squared_error 79.48053298437222
models\model_horizontal\vectors_100_cosine_2_1 Regression AAUP 0.9983779399837794 M5 - root_mean_squared_error 105.10967481555812
models\model_horizontal\vectors_100_cosine_2_1 Regression Forbes 0.9565943238731218 LR - root_mean_squared_error 50.92810855601275
models\model_horizontal\vectors_100_cosine_2_1 Regression Forbes 0.9565943238731218 KNN K=3 root_mean_squared_error 53.38219186926282
models\model_horizontal\vectors_100_cosine_2_1 Regression Forbes 0.9565943238731218 M5 - root_mean_squared_error 74.18718207285058
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression Cities 0.9858490566037735 LR - root_mean_squared_error 48.76783495622482
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression Cities 0.9858490566037735 KNN K=3 root_mean_squared_error 22.74019863027845
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression Cities 0.9858490566037735 M5 - root_mean_squared_error 26.90667408529738
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 LR - root_mean_squared_error 24.016876190029603
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 KNN K=3 root_mean_squared_error 26.22298510040153
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticMovies 0.919 M5 - root_mean_squared_error 31.99501123713236
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.45375 LR - root_mean_squared_error 16.185229865206203
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.45375 KNN K=3 root_mean_squared_error 16.233172498535552
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression MetacriticAlbums 0.45375 M5 - root_mean_squared_error 19.87184926851795
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression AAUP 0.9875 LR - root_mean_squared_error 84.44609984218081
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression AAUP 0.9875 KNN K=3 root_mean_squared_error 84.78918402980139
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression AAUP 0.9875 M5 - root_mean_squared_error 105.15610146729463
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression Forbes 0.8517350157728707 LR - root_mean_squared_error 39.68605521617077
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression Forbes 0.8517350157728707 KNN K=3 root_mean_squared_error 42.07410115685252
models\model_minedgecut100\vectors_nd_filtered_100_cosine_2_1 Regression Forbes 0.8517350157728707 M5 - root_mean_squared_error 56.23937941554707
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine adjusted_rand_index 0.045126454087725004
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine adjusted_mutual_info_score 0.012724454286534
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine homogeneity_score 0.008384450193292
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine completeness_score 0.030318605195862
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine v_measure_score 0.013136163676939
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine normalized_mutual_info_score 0.013136163676939
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 DBSCAN metric=cosine clustering_accuracy 0.786084779109283
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.07568757943164199
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.014463058845222
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.015463941440124
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.013873555106030002
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.014625640833973
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.014625640833973
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.7043462707923449
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.043014045636798
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.009050219670009
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.010876412569207
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.007965878608852
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.009196353183098
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.009196353183098
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.638168485065283
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.035821443003793
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.007999747474353001
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.009751053598729
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.006992078067411999
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.008144250354276999
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.008144250354276999
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesAndCountries_cluster 0.9684314076193884 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.624932927919871
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine adjusted_rand_index -0.004399667972721
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine adjusted_mutual_info_score 0.011140066702405
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine homogeneity_score 0.008473106578386
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine completeness_score 0.029509679622534
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine v_measure_score 0.013165893582061
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine normalized_mutual_info_score 0.013165893582061
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 DBSCAN metric=cosine clustering_accuracy 0.514502762430939
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.000526472175876
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.028414635036662
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.026563050769508
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.031367998820285
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.02876625751134
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.02876625751134
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.512430939226519
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.001078787278294
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.009525825682215
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.010476493786629
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.009270280989761
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.009836547212323
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.009836547212323
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.496086556169429
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.004250367624732
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.029657260979126
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.025126974902639
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.037357099037474
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.030045124485631
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.030045124485631
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering cities2000AndCountries_cluster 0.9537292817679558 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.495165745856354
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine adjusted_rand_index 0.07363305751211299
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine adjusted_mutual_info_score 0.142499168464113
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine homogeneity_score 0.099181526569353
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine completeness_score 0.270469090399196
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine v_measure_score 0.145139956727837
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine normalized_mutual_info_score 0.145139956727837
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 DBSCAN metric=cosine clustering_accuracy 0.4358974358974361
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 0.109631722863321
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 0.20614085489669
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" homogeneity_score 0.200599945039676
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" completeness_score 0.213889124563658
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" v_measure_score 0.207031498674334
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 0.207031498674334
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 0.425357873210634
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.14437801641146694
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.20931731360558886
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.219580157593275
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 0.201479795702551
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 0.210140930981126
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.210140930981126
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.460751927009596
models\model_minedgecut\vectors_nd_100_cosine_2_2 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.7884222117350952 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.124850539754345
